checkin_id	created_at	checkin_comment	rating_score	user_id	user_name	beer_id	beer_name	beer_style	beer_slug	beer_abv	beer_link	brewery_id	brewery_name	brewery_type	brewery_country	brewery_city	brewery_link	source_app	toasts_count	venue_id	venue_name	venue_country	venue_city	venue_lat	venue_lng	avg_rating	ratings_count	checkins_count
972632193	08/12/2020 02:09:24 p. m.		3.5	1279815	gruntoff	3059699	Session IPA	IPA - Session / India Session Ale	grupo-mahou-san-miguel-session-ipa	4.5	https://untappd.com/b/grupo-mahou-san-miguel-session-ipa/3059699	4726	Grupo Mahou-San Miguel	Macro Brewery	Spain	Madrid	https://untappd.com/MahouSanMiguel	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.28	8755.0	10789.0
972225431	06/12/2020 04:49:46 p. m.		3.5	1279815	gruntoff	1707304	APA Vic Secret & Galaxy	Pale Ale - American	wolf-s-brewery-volkovskaya-pivovarnya-apa-vic-secret-and-galaxy	5.5	https://untappd.com/b/wolf-s-brewery-volkovskaya-pivovarnya-apa-vic-secret-and-galaxy/1707304	179243	Wolf's Brewery (Волковская Пивоварня)	Micro Brewery	Russia	Moscow	https://untappd.com/WolfsBrewery	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.48	3078.0	3960.0
972224466	06/12/2020 04:48:07 p. m.	З вядра! Нешта набрадзіла	0.0	1279815	gruntoff	4086494	Apathem	Pale Ale - American	beetlefield-apathem	6.0	https://untappd.com/b/beetlefield-apathem/4086494	466695	Beetlefield	Home Brewery	Belarus	Minsk	https://untappd.com/Beetlefield	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	null	0.0	1.0
971765224	05/12/2020 06:04:03 p. m.		4.0	1279815	gruntoff	4081564	Pavaloka: HBC 472	IPA - Triple New England	malanka-pavaloka-hbc-472	10.0	https://untappd.com/b/malanka-pavaloka-hbc-472/4081564	431182	Malanka	Nano Brewery	Belarus	Minsk	https://untappd.com/Malanka	Untappd for iPhone - (V2)	2	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.33	71.0	93.0
971635392	05/12/2020 03:51:22 p. m.		3.75	1279815	gruntoff	3979681	Banana Smoothie	Fruit Beer	zavod-banana-smoothie	4.0	https://untappd.com/b/zavod-banana-smoothie/3979681	271235	Zavod	Micro Brewery	Russia	Khimki	https://untappd.com/Zavodbrewery	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.16	486.0	543.0
971607921	05/12/2020 03:25:44 p. m.		3.75	1279815	gruntoff	2609130	Good Times Coming	IPA - Milkshake	mad-frog-brewery-good-times-coming	6.4	https://untappd.com/b/mad-frog-brewery-good-times-coming/2609130	308835	Mad Frog Brewery	Nano Brewery	Belarus	Большое Стиклево	https://untappd.com/MadFrogBrewery	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.91	397.0	485.0
971605909	05/12/2020 03:23:52 p. m.		3.5	1279815	gruntoff	4078774	HOP DESERT	IPA - Brut	bierbank-hop-desert	7.6	https://untappd.com/b/bierbank-hop-desert/4078774	28890	BIERBANK	Micro Brewery	Belarus	Минск	https://untappd.com/Bierbank	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.88	55.0	69.0
971605368	05/12/2020 03:23:21 p. m.		4.0	1279815	gruntoff	4030812	RE2PROJECT (Quarantine Edition)	Sour - Fruited	rewort-brewery-re2project-quarantine-edition	6.5	https://untappd.com/b/rewort-brewery-re2project-quarantine-edition/4030812	331829	Rewort Brewery	Micro Brewery	Russia	Sergiyev Posad	https://untappd.com/Rewort	Untappd for iPhone - (V2)	3	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.0	164.0	199.0
971604592	05/12/2020 03:22:37 p. m.		3.5	1279815	gruntoff	3693750	NE IPA	IPA - New England	onebrew-ne-ipa	5.5	https://untappd.com/b/onebrew-ne-ipa/3693750	453416	One Brew	Micro Brewery	Russia	Moscow	https://untappd.com/OneBrewMoscow	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.34	131.0	149.0
971010173	04/12/2020 03:46:51 p. m.		4.0	1279815	gruntoff	4002076	Sourtune: Sicilia	Sour - Fruited	mitra-brewing-co-sourtune-sicilia	6.5	https://untappd.com/b/mitra-brewing-co-sourtune-sicilia/4002076	478818	Mitra Brewing Co.	Contract Brewery	Russia		https://untappd.com/MitraBrewing	Untappd for iPhone - (V2)	1	7484597.0	Gruntov Speakeasy	Беларусь	Мінск	53.939	27.641	3.94	255.0	276.0
970949953	04/12/2020 02:36:48 p. m.	Запах, конечно...	3.0	1279815	gruntoff	3443924	The Лагер	Lager - Euro Pale	pervaya-remeslennaya-pivovarnya-hops-the-lager	4.5	https://untappd.com/b/pervaya-remeslennaya-pivovarnya-hops-the-lager/3443924	396067	Первая Ремесленная Пивоварня Hops	Micro Brewery	Belarus	улица Колесникова 38	https://untappd.com/Hosper_Hops	Untappd for iPhone - (V2)	3	7484597.0	Gruntov Speakeasy	Беларусь	Мінск	53.939	27.641	3.25	55.0	61.0
970918610	04/12/2020 01:54:02 p. m.		4.25	1279815	gruntoff	4068064	Muson: Fiejchoa i huava	Sour - Fruited	malanka-muson-fiejchoa-i-huava	5.0	https://untappd.com/b/malanka-muson-fiejchoa-i-huava/4068064	431182	Malanka	Nano Brewery	Belarus	Minsk	https://untappd.com/Malanka	Untappd for iPhone - (V2)	2	7484597.0	Gruntov Speakeasy	Беларусь	Мінск	53.939	27.641	4.22	158.0	188.0
970915252	04/12/2020 01:49:03 p. m.	За 1.20р норм	3.0	1279815	gruntoff	679725	387. Osobaya Varka (387. Особая Варка)	Lager - Amber	ab-inbev-efes-387-osobaya-varka-387-osobaya-varka	6.8	https://untappd.com/b/ab-inbev-efes-387-osobaya-varka-387-osobaya-varka/679725	33116	AB InBev Efes	Macro Brewery	Russia	Moscow	https://untappd.com/w/ab-inbev-efes/33116	Untappd for iPhone - (V2)	1	7484597.0	Gruntov Speakeasy	Беларусь	Мінск	53.939	27.641	2.89	3328.0	4384.0
970914584	04/12/2020 01:47:56 p. m.		3.5	1279815	gruntoff	4057811	City Lights	Pale Ale - American	verden-brewery-city-lights	5.0	https://untappd.com/b/verden-brewery-city-lights/4057811	439564	Verden Brewery	Contract Brewery	Belarus		https://untappd.com/VerdenBrewery	Untappd for iPhone - (V2)	1	7484597.0	Gruntov Speakeasy	Беларусь	Мінск	53.939	27.641	3.89	120.0	140.0
970620194	03/12/2020 03:38:21 p. m.		3.25	1279815	gruntoff	3406410	Волчок	Lager - Euro Pale	wolf-s-brewery-volkovskaya-pivovarnya-volchok	4.1	https://untappd.com/b/wolf-s-brewery-volkovskaya-pivovarnya-volchok/3406410	179243	Wolf's Brewery (Волковская Пивоварня)	Micro Brewery	Russia	Moscow	https://untappd.com/WolfsBrewery	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.2	3664.0	4390.0
970175274	01/12/2020 04:49:07 p. m.		1.5	1279815	gruntoff	20126	Obolon Premium (Оболонь Премiум)	Lager - Euro Pale	obolon-obolon-obolon-premium-obolon-premium	5.0	https://untappd.com/b/obolon-obolon-obolon-premium-obolon-premium/20126	3260	Obolon (Оболонь)	Macro Brewery	Ukraine	Kyiv	https://untappd.com/w/obolon-obolon/3260	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	2.87	3728.0	4545.0
970145691	01/12/2020 03:11:03 p. m.		3.5	1279815	gruntoff	3274033	Grimbergen Belgian Pale Ale	Pale Ale - Belgian	kronenbourg-brewery-grimbergen-belgian-pale-ale	5.5	https://untappd.com/b/kronenbourg-brewery-grimbergen-belgian-pale-ale/3274033	203	Kronenbourg Brewery	Macro Brewery	France	Strasbourg	https://untappd.com/CarlsbergBeer	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.34	1625.0	1805.0
969969228	30/11/2020 02:06:31 p. m.	З танку? Не, з вядра!	0.0	1279815	gruntoff	4067143	Raspberry Pi	Sour - Fruited Berliner Weisse	beetlefield-raspberry-pi	3.8	https://untappd.com/b/beetlefield-raspberry-pi/4067143	466695	Beetlefield	Home Brewery	Belarus	Minsk	https://untappd.com/Beetlefield	Untappd for iPhone - (V2)	3	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	null	0.0	1.0
969789397	29/11/2020 04:16:26 p. m.		0.0	1279815	gruntoff	621640	Калекцыя Майстра  Brugge Evening (Калекцыя Майстра Вечер в Брюгге)	Fruit Beer	lidskoe-pivo-lidskoe-pivo-kalekcyya-majstra-brugge-evening-kalekcyya-majstra-vecher-v-bryugge	4.4	https://untappd.com/b/lidskoe-pivo-lidskoe-pivo-kalekcyya-majstra-brugge-evening-kalekcyya-majstra-vecher-v-bryugge/621640	33625	Lidskoe Pivo (Лидское Пиво)	Macro Brewery	Belarus	Lida	https://untappd.com/LidskaePiva	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.31	3010.0	4244.0
969724730	29/11/2020 02:12:04 p. m.		2.5	1279815	gruntoff	259115	Zhigulevskoe special (Жигулевское Специальное)	Lager - Euro Pale	lidskoe-pivo-lidskoe-pivo-zhigulevskoe-special-zhigulevskoe-specialnoe	5.2	https://untappd.com/b/lidskoe-pivo-lidskoe-pivo-zhigulevskoe-special-zhigulevskoe-specialnoe/259115	33625	Lidskoe Pivo (Лидское Пиво)	Macro Brewery	Belarus	Lida	https://untappd.com/LidskaePiva	Untappd for iPhone - (V2)	0	10185302.0	Untappd Virtual Festival Europe	United States	Larkfield	51.315	0.452	2.71	1152.0	1428.0
969433198	28/11/2020 06:44:11 p. m.		4.0	1279815	gruntoff	3135445	Citra One Love	IPA - Session / India Session Ale	jungle-brewery-citra-one-love	5.0	https://untappd.com/b/jungle-brewery-citra-one-love/3135445	270981	Jungle Brewery	Micro Brewery	Belarus	Юзуфово	https://untappd.com/JungleBrewery	Untappd for iPhone - (V2)	0	5882645.0	1067 Piva & Ezha	Беларусь	Мінск	53.896	27.554	4.11	411.0	506.0
969318760	28/11/2020 04:32:48 p. m.		4.0	1279815	gruntoff	1813231	High Kick	IPA - Red	jungle-brewery-high-kick	6.9	https://untappd.com/b/jungle-brewery-high-kick/1813231	270981	Jungle Brewery	Micro Brewery	Belarus	Юзуфово	https://untappd.com/JungleBrewery	Untappd for iPhone - (V2)	0	5882645.0	1067 Piva & Ezha	Беларусь	Мінск	53.896	27.554	4.17	439.0	575.0
969318170	28/11/2020 04:32:14 p. m.		4.0	1279815	gruntoff	4036393	I Remember My First Check-In	Sour - Fruited	jungle-brewery-i-remember-my-first-check-in	4.7	https://untappd.com/b/jungle-brewery-i-remember-my-first-check-in/4036393	270981	Jungle Brewery	Micro Brewery	Belarus	Юзуфово	https://untappd.com/JungleBrewery	Untappd for iPhone - (V2)	0	5882645.0	1067 Piva & Ezha	Беларусь	Мінск	53.896	27.554	3.99	352.0	392.0
968857360	27/11/2020 07:29:28 p. m.		3.75	1279815	gruntoff	4071252	Tomato Soup	Sour - Gose	mad-frog-brewery-tomato-soup	6.0	https://untappd.com/b/mad-frog-brewery-tomato-soup/4071252	308835	Mad Frog Brewery	Nano Brewery	Belarus	Большое Стиклево	https://untappd.com/MadFrogBrewery	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.0	74.0	82.0
968856197	27/11/2020 07:27:40 p. m.	Не фанат портеров	3.5	1279815	gruntoff	4017416	Mindaug	Porter - Baltic	carousel-brewery-mindaug	9.3	https://untappd.com/b/carousel-brewery-mindaug/4017416	410270	Carousel Brewery	Contract Brewery	Belarus	Минск	https://untappd.com/CarouselBrewery	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.25	129.0	144.0
968855380	27/11/2020 07:26:24 p. m.		4.0	1279815	gruntoff	4068250	Parechkava Dzich (Парэчкава дзіч)	Wild Ale - Other	pan-kachyn-pan-kachyn-parechkava-dzich-parechkava-dzich	7.0	https://untappd.com/b/pan-kachyn-pan-kachyn-parechkava-dzich-parechkava-dzich/4068250	244898	Pan Kachyn (Пан Качын)	Micro Brewery	Belarus	Zhazhelka	https://untappd.com/PanKachyn	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.98	50.0	53.0
968854851	27/11/2020 07:25:37 p. m.	После Шчучыншчыны збс	4.25	1279815	gruntoff	4068064	Muson: Fiejchoa i huava	Sour - Fruited	malanka-muson-fiejchoa-i-huava	5.0	https://untappd.com/b/malanka-muson-fiejchoa-i-huava/4068064	431182	Malanka	Nano Brewery	Belarus	Minsk	https://untappd.com/Malanka	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.22	158.0	188.0
968758949	27/11/2020 05:17:34 p. m.	Такое	3.25	1279815	gruntoff	4062400	Ščučynščyna	IPA - American	carousel-brewery-scucynscyna	6.7	https://untappd.com/b/carousel-brewery-scucynscyna/4062400	410270	Carousel Brewery	Contract Brewery	Belarus	Минск	https://untappd.com/CarouselBrewery	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.03	91.0	125.0
968619259	27/11/2020 02:51:04 p. m.		3.5	1279815	gruntoff	4059187	Rough Boy	IPA - American	achtel-rough-boy	5.7	https://untappd.com/b/achtel-rough-boy/4059187	481915	Achtel	Contract Brewery	Belarus		https://untappd.com/w/achtel/481915	Untappd for iPhone - (V2)	0	9917985.0	Untappd at Home	United States		34.235	-77.948	3.1	54.0	61.0
968610376	27/11/2020 02:41:37 p. m.		4.25	1279815	gruntoff	4060590	Spin On Tangerine	IPA - Imperial / Double	carousel-brewery-spin-on-tangerine	9.5	https://untappd.com/b/carousel-brewery-spin-on-tangerine/4060590	410270	Carousel Brewery	Contract Brewery	Belarus	Минск	https://untappd.com/CarouselBrewery	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.2	151.0	182.0
968604844	27/11/2020 02:35:32 p. m.	В этот раз не горько 🤷🏼‍♂️	4.0	1279815	gruntoff	4053710	Jörmungandr	Sour - Fruited Gose	4it-6r3w3ry-jormungandr	4.5	https://untappd.com/b/4it-6r3w3ry-jormungandr/4053710	446185	4IT 6r3w3ry	Contract Brewery	Belarus		https://untappd.com/4IT6r3w3ry	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.01	101.0	110.0
968602828	27/11/2020 02:33:18 p. m.		4.0	1279815	gruntoff	4053726	Ouroboros	Sour - Fruited Gose	4it-6r3w3ry-ouroboros	4.5	https://untappd.com/b/4it-6r3w3ry-ouroboros/4053726	446185	4IT 6r3w3ry	Contract Brewery	Belarus		https://untappd.com/4IT6r3w3ry	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.15	109.0	117.0
968177416	26/11/2020 02:42:09 p. m.		3.0	1279815	gruntoff	65194	Tauras Pilsneris	Pilsner - Other	kalnapilio-tauro-grupe-tauras-pilsneris	4.6	https://untappd.com/b/kalnapilio-tauro-grupe-tauras-pilsneris/65194	13967	Kalnapilis Brewery	Macro Brewery	Lithuania	Panevezys	https://untappd.com/Kalnapilis	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	2.84	1468.0	1783.0
967804571	25/11/2020 03:23:20 p. m.		2.5	1279815	gruntoff	26904	Obolon Svitle (Оболонь Світле)	Lager - Euro Pale	obolon-obolon-obolon-svitle-obolon-svitle	4.5	https://untappd.com/b/obolon-obolon-obolon-svitle-obolon-svitle/26904	3260	Obolon (Оболонь)	Macro Brewery	Ukraine	Kyiv	https://untappd.com/w/obolon-obolon/3260	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	2.68	3271.0	4259.0
967587812	24/11/2020 04:02:33 p. m.		2.75	1279815	gruntoff	3725222	LIDSKAE Легенда 2020	Lager - Helles	lidskoe-pivo-lidskoe-pivo-lidskae-legenda-2020	4.8	https://untappd.com/b/lidskoe-pivo-lidskoe-pivo-lidskae-legenda-2020/3725222	33625	Lidskoe Pivo (Лидское Пиво)	Macro Brewery	Belarus	Lida	https://untappd.com/LidskaePiva	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	2.95	273.0	332.0
967100619	22/11/2020 12:57:32 p. m.		3.5	1279815	gruntoff	7221	Grolsch Premium Lager	Pilsner - Other	koninklijke-grolsch-grolsch-premium-lager	5.0	https://untappd.com/b/koninklijke-grolsch-grolsch-premium-lager/7221	4058	Koninklijke Grolsch	Macro Brewery	Netherlands	Enschede	https://untappd.com/KoninklijkeGrolsch	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.24	213083.0	469578.0
966653202	21/11/2020 03:31:17 p. m.		3.25	1279815	gruntoff	3679991	Berliner Geschichte Hefeweizen	Hefeweizen	privatbrauerei-eibau-berliner-geschichte-hefeweizen	5.2	https://untappd.com/b/privatbrauerei-eibau-berliner-geschichte-hefeweizen/3679991	28884	Privatbrauerei Eibau	Micro Brewery	Germany	Eibau	https://untappd.com/w/privatbrauerei-eibau/28884	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.28	380.0	414.0
966651994	21/11/2020 03:30:12 p. m.		3.5	1279815	gruntoff	77364	Karlsberg Urpils	Pilsner - German	karlsberg-brauerei-karlsberg-urpils	4.8	https://untappd.com/b/karlsberg-brauerei-karlsberg-urpils/77364	13820	Karlsberg Brauerei	Regional Brewery	Germany	Homburg	https://untappd.com/w/karlsberg-brauerei/13820	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.19	10899.0	16149.0
966034894	20/11/2020 03:00:11 p. m.		4.0	1279815	gruntoff	4020660	Wreck Diver	IPA - New England	main-rule-wreck-diver	6.8	https://untappd.com/b/main-rule-wreck-diver/4020660	463674	Main Rule	Micro Brewery	Russia	Moscow	https://untappd.com/MainRule	Untappd for iPhone - (V2)	2	9390509.0	Бар Барсук	Беларусь	Мінск	53.87	27.554	3.87	209.0	228.0
966033549	20/11/2020 02:58:30 p. m.		4.25	1279815	gruntoff	3904566	Monkey Swoop Banana.Strawberry	Fruit Beer	gas-brew-monkey-swoop-banana-strawberry	5.5	https://untappd.com/b/gas-brew-monkey-swoop-banana-strawberry/3904566	223911	GAS Brew	Micro Brewery	Russia	Saint Petersburg	https://untappd.com/GASBrew	Untappd for iPhone - (V2)	1	9390509.0	Бар Барсук	Беларусь	Мінск	53.87	27.554	4.19	305.0	340.0
966001699	20/11/2020 02:16:03 p. m.	Странно, IBU такой же, а горечи нет	4.0	1279815	gruntoff	4053726	Ouroboros	Sour - Fruited Gose	4it-6r3w3ry-ouroboros	4.5	https://untappd.com/b/4it-6r3w3ry-ouroboros/4053726	446185	4IT 6r3w3ry	Contract Brewery	Belarus		https://untappd.com/4IT6r3w3ry	Untappd for iPhone - (V2)	2	9390509.0	Бар Барсук	Беларусь	Мінск	53.87	27.554	4.15	109.0	117.0
965975298	20/11/2020 01:33:24 p. m.		3.75	1279815	gruntoff	4057811	City Lights	Pale Ale - American	verden-brewery-city-lights	5.0	https://untappd.com/b/verden-brewery-city-lights/4057811	439564	Verden Brewery	Contract Brewery	Belarus		https://untappd.com/VerdenBrewery	Untappd for iPhone - (V2)	2	9390509.0	Бар Барсук	Беларусь	Мінск	53.87	27.554	3.89	120.0	140.0
965966216	20/11/2020 01:16:46 p. m.	Мало фруктов, много горечи	3.75	1279815	gruntoff	4053710	Jörmungandr	Sour - Fruited Gose	4it-6r3w3ry-jormungandr	4.5	https://untappd.com/b/4it-6r3w3ry-jormungandr/4053710	446185	4IT 6r3w3ry	Contract Brewery	Belarus		https://untappd.com/4IT6r3w3ry	Untappd for iPhone - (V2)	2	9390509.0	Бар Барсук	Беларусь	Мінск	53.87	27.554	4.01	101.0	110.0
965963684	20/11/2020 01:12:01 p. m.	Долго не отпускает	3.75	1279815	gruntoff	4057687	Cavalier Pomodoro	Sour - Gose	valaduta-brovar-cavalier-pomodoro	5.0	https://untappd.com/b/valaduta-brovar-cavalier-pomodoro/4057687	394850	Valaduta Brovar	Nano Brewery	Belarus	Володута	https://untappd.com/ValadutaBrovar	Untappd for iPhone - (V2)	3	9390509.0	Бар Барсук	Беларусь	Мінск	53.87	27.554	4.6	265.0	303.0
965936158	20/11/2020 12:12:30 p. m.		4.25	1279815	gruntoff	4057762	Dragonfrog	Sour - Fruited	mad-frog-brewery-dragonfrog	5.5	https://untappd.com/b/mad-frog-brewery-dragonfrog/4057762	308835	Mad Frog Brewery	Nano Brewery	Belarus	Большое Стиклево	https://untappd.com/MadFrogBrewery	Untappd for iPhone - (V2)	4	9390509.0	Бар Барсук	Беларусь	Мінск	53.87	27.554	4.12	64.0	68.0
965676046	19/11/2020 02:15:21 p. m.	По штрих-коду бьётся хрен знает что и все это чекинят	3.25	1279815	gruntoff	2545875	Karlsberg Naturtrübes Kellerbier	Kellerbier / Zwickelbier	karlsberg-brauerei-karlsberg-naturtrubes-kellerbier	5.2	https://untappd.com/b/karlsberg-brauerei-karlsberg-naturtrubes-kellerbier/2545875	13820	Karlsberg Brauerei	Regional Brewery	Germany	Homburg	https://untappd.com/w/karlsberg-brauerei/13820	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.18	1386.0	1564.0
965275394	17/11/2020 12:58:27 p. m.	С рыбой и Кацем покатит	3.0	1279815	gruntoff	234401	Stammgast Lager	Lager - Helles	feldschlosschen-dresden-stammgast-lager	5.0	https://untappd.com/b/feldschlosschen-dresden-stammgast-lager/234401	85725	Feldschlößchen Dresden	Macro Brewery	Germany	Dresden	https://untappd.com/Feldi_Dresden	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.16	2966.0	3624.0
965274590	17/11/2020 12:53:27 p. m.		3.5	1279815	gruntoff	735381	Karlsbräu Weizen Hell	Hefeweizen	karlsberg-brauerei-karlsbrau-weizen-hell	5.2	https://untappd.com/b/karlsberg-brauerei-karlsbrau-weizen-hell/735381	13820	Karlsberg Brauerei	Regional Brewery	Germany	Homburg	https://untappd.com/w/karlsberg-brauerei/13820	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.39	2221.0	2599.0
965148144	16/11/2020 03:24:20 p. m.		4.0	1279815	gruntoff	1630262	Cydr Lubelski Niefiltrowany | Unfiltered	Cider - Traditional	ambra-s-a-cydr-lubelski-niefiltrowany-unfiltered	4.5	https://untappd.com/b/ambra-s-a-cydr-lubelski-niefiltrowany-unfiltered/1630262	97430	Ambra S.A.	Cidery	Poland	Wola Duża	https://untappd.com/w/ambra-sa/97430	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.57	369.0	420.0
964958811	15/11/2020 04:30:51 p. m.		3.0	1279815	gruntoff	6923	Ekstra	Lager - Dortmunder / Export	svyturys-ekstra	5.2	https://untappd.com/b/svyturys-ekstra/6923	1331	Švyturys	Macro Brewery	Lithuania	Klaipėda	https://untappd.com/Svyturysutenosalus	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.1	17246.0	23093.0
964396899	14/11/2020 03:48:09 p. m.	Вчера	4.0	1279815	gruntoff	581827	Pomme Royal Semisweet Cider (Полусладкий)	Cider - Traditional	vezha-vezha-pomme-royal-semisweet-cider-polusladkij	4.7	https://untappd.com/b/vezha-vezha-pomme-royal-semisweet-cider-polusladkij/581827	91581	Vezha (Вежа)	Cidery	Belarus	Shumilino	https://untappd.com/w/vezha-vezha/91581	Untappd for iPhone - (V2)	0	2864100.0	ДЭПО	Беларусь	Мінск	53.89	27.575	3.37	998.0	1227.0
964194837	14/11/2020 12:02:05 p. m.		3.75	1279815	gruntoff	1630262	Cydr Lubelski Niefiltrowany | Unfiltered	Cider - Traditional	ambra-s-a-cydr-lubelski-niefiltrowany-unfiltered	4.5	https://untappd.com/b/ambra-s-a-cydr-lubelski-niefiltrowany-unfiltered/1630262	97430	Ambra S.A.	Cidery	Poland	Wola Duża	https://untappd.com/w/ambra-sa/97430	Untappd for iPhone - (V2)	0	9917985.0	Untappd at Home	United States		34.235	-77.948	3.57	369.0	420.0
963927375	13/11/2020 06:53:11 p. m.		4.25	1279815	gruntoff	4038328	Healthy Pill For Sunday Walkers	Sour - Fruited	mad-frog-brewery-healthy-pill-for-sunday-walkers	5.8	https://untappd.com/b/mad-frog-brewery-healthy-pill-for-sunday-walkers/4038328	308835	Mad Frog Brewery	Nano Brewery	Belarus	Большое Стиклево	https://untappd.com/MadFrogBrewery	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.17	105.0	116.0
963926990	13/11/2020 06:52:39 p. m.		4.0	1279815	gruntoff	4038324	Carolina Starfrog And Spicy Tomato Flavored Water	Sour - Gose	mad-frog-brewery-carolina-starfrog-and-spicy-tomato-flavored-water	6.0	https://untappd.com/b/mad-frog-brewery-carolina-starfrog-and-spicy-tomato-flavored-water/4038324	308835	Mad Frog Brewery	Nano Brewery	Belarus	Большое Стиклево	https://untappd.com/MadFrogBrewery	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.14	94.0	108.0
963901228	13/11/2020 06:16:30 p. m.		3.75	1279815	gruntoff	4047455	Truth & Rights	IPA - New England	jungle-brewery-truth-and-rights	7.2	https://untappd.com/b/jungle-brewery-truth-and-rights/4047455	270981	Jungle Brewery	Micro Brewery	Belarus	Юзуфово	https://untappd.com/JungleBrewery	Untappd for iPhone - (V2)	0	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.14	292.0	321.0
963836050	13/11/2020 04:47:23 p. m.		4.0	1279815	gruntoff	4049842	Hot Rod Gasoline	Stout - American	mad-frog-brewery-hot-rod-gasoline	6.1	https://untappd.com/b/mad-frog-brewery-hot-rod-gasoline/4049842	308835	Mad Frog Brewery	Nano Brewery	Belarus	Большое Стиклево	https://untappd.com/MadFrogBrewery	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	4.23	82.0	89.0
963834994	13/11/2020 04:46:00 p. m.		3.5	1279815	gruntoff	4473	Guinness Draught	Stout - Irish Dry	guinness-guinness-draught	4.2	https://untappd.com/b/guinness-guinness-draught/4473	49	Guinness	Macro Brewery	Ireland	Saint James' Gate	https://untappd.com/Guinness	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.78	692439.0	2430000.0
963818060	13/11/2020 04:23:18 p. m.		3.0	1279815	gruntoff	136568	Belhaven Black	Stout - Irish Dry	belhaven-brewery-belhaven-black	4.2	https://untappd.com/b/belhaven-brewery-belhaven-black/136568	98	Belhaven Brewery	Regional Brewery	Scotland	Dunbar	https://untappd.com/BelhavenBrewery	Untappd for iPhone - (V2)	1	8794204.0	Puzzles	Беларусь	Мінск	53.861	27.57	3.58	44658.0	58413.0
